Count,RetMax,RetStart,IdList,TranslationSet,TranslationStack,QueryTranslation,ErrorList,WarningList,name
1,1,0,['52773'],[],"[{'Term': 'Schaalia meyeri[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Schaalia meyeri[All Names],,,Schaalia meyeri
1,1,0,['1655'],[],"[{'Term': 'Actinomyces naeslundii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Actinomyces naeslundii[All Names],,,Actinomyces naeslundii
1,1,0,['84112'],[],"[{'Term': 'Eggerthella lenta[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Eggerthella lenta[All Names],,,Eggerthella lenta
1,1,0,['142586'],[],"[{'Term': 'Eubacterium sp.[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Eubacterium sp.[All Names],,,Eubacterium sp.
1,1,0,['1542'],[],"[{'Term': 'Clostridium novyi[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Clostridium novyi[All Names],,,Clostridium novyi
1,1,0,['1529'],[],"[{'Term': 'Clostridium cadaveris[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Clostridium cadaveris[All Names],,,Clostridium cadaveris
1,1,0,['1505'],[],"[{'Term': 'Paeniclostridium sordellii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Paeniclostridium sordellii[All Names],,,Paeniclostridium sordellii
1,1,0,['1490'],[],"[{'Term': 'Paraclostridium bifermentans[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Paraclostridium bifermentans[All Names],,,Paraclostridium bifermentans
1,1,0,['1736'],[],"[{'Term': 'Eubacterium limosum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Eubacterium limosum[All Names],,,Eubacterium limosum
1,1,0,['1717'],[],"[{'Term': 'corynebacterium diphtheriae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",corynebacterium diphtheriae[All Names],,,Corynebacterium diphtheriae
1,1,0,['40041'],[],"[{'Term': 'Streptococcus equi subsp. zooepidemicus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Streptococcus equi subsp. zooepidemicus[All Names],,,Streptococcus equi subsp. zooepidemicus
1,1,0,['66527'],[],"[{'Term': 'Balamuthia mandrillaris[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Balamuthia mandrillaris[All Names],,,Balamuthia mandrillaris
1,1,0,['331636'],[],"[{'Term': 'Chlamydia psittaci 6BC[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Chlamydia psittaci 6BC[All Names],,,Chlamydia psittaci 6BC
1,1,0,['28114'],[],"[{'Term': 'Porphyromonas levii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Porphyromonas levii[All Names],,,Porphyromonas levii
1,1,0,['33036'],[],"[{'Term': 'Anaerococcus tetradius[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Anaerococcus tetradius[All Names],,,Anaerococcus tetradius
1,1,0,['1531'],[],"[{'Term': 'Enterocloster clostridioformis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Enterocloster clostridioformis[All Names],,,Enterocloster clostridioformis
1,1,0,['28133'],[],"[{'Term': 'Prevotella nigrescens[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Prevotella nigrescens[All Names],,,Prevotella nigrescens
1,1,0,['28129'],[],"[{'Term': 'Prevotella denticola[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Prevotella denticola[All Names],,,Prevotella denticola
1,1,0,['169292'],[],"[{'Term': 'Corynebacterium aurimucosum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Corynebacterium aurimucosum[All Names],,,Corynebacterium aurimucosum
1,1,0,['38284'],[],"[{'Term': 'Corynebacterium accolens[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Corynebacterium accolens[All Names],,,Corynebacterium accolens
1,1,0,['146827'],[],"[{'Term': 'Corynebacterium simulans[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Corynebacterium simulans[All Names],,,Corynebacterium simulans
1,1,0,['119602'],[],"[{'Term': 'Streptococcus dysgalactiae subsp. equisimilis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Streptococcus dysgalactiae subsp. equisimilis[All Names],,,Streptococcus dysgalactiae subsp. equisimilis
1,1,0,['322095'],[],"[{'Term': 'Porphyromonas somerae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Porphyromonas somerae[All Names],,,Porphyromonas somerae
1,1,0,['1527'],[],"[{'Term': 'Anaerocolumna aminovalerica[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Anaerocolumna aminovalerica[All Names],,,Anaerocolumna aminovalerica
1,1,0,['1539'],[],"[{'Term': 'Clostridium malenominatum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Clostridium malenominatum[All Names],,,Clostridium malenominatum
1,1,0,['29370'],[],"[{'Term': 'Lacrimispora sphenoides[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Lacrimispora sphenoides[All Names],,,Lacrimispora sphenoides
1,1,0,['33037'],[],"[{'Term': 'Anaerococcus vaginalis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Anaerococcus vaginalis[All Names],,,Anaerococcus vaginalis
1,1,0,['29465'],[],"[{'Term': 'Veillonella[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Veillonella[All Names],,,Veillonella
1,1,0,['74426'],[],"[{'Term': 'Collinsella aerofaciens[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Collinsella aerofaciens[All Names],,,Collinsella aerofaciens
1,1,0,['1582'],[],"[{'Term': 'Lacticaseibacillus casei[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Lacticaseibacillus casei[All Names],,,Lacticaseibacillus casei
1,1,0,['47715'],[],"[{'Term': 'Lacticaseibacillus rhamnosus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Lacticaseibacillus rhamnosus[All Names],,,Lacticaseibacillus rhamnosus
1,1,0,['1579'],[],"[{'Term': 'lactobacillus acidophilus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",lactobacillus acidophilus[All Names],,,Lactobacillus acidophilus
1,1,0,['1613'],[],"[{'Term': 'Limosilactobacillus fermentum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Limosilactobacillus fermentum[All Names],,,Limosilactobacillus fermentum
1,1,0,['1590'],[],"[{'Term': 'Lactiplantibacillus plantarum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Lactiplantibacillus plantarum[All Names],,,Lactiplantibacillus plantarum
1,1,0,['1598'],[],"[{'Term': 'Limosilactobacillus reuteri[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Limosilactobacillus reuteri[All Names],,,Limosilactobacillus reuteri
1,1,0,['1018'],[],"[{'Term': 'Capnocytophaga ochracea[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Capnocytophaga ochracea[All Names],,,Capnocytophaga ochracea
1,1,0,['1285'],[],"[{'Term': 'Staphylococcus intermedius[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Staphylococcus intermedius[All Names],,,Staphylococcus intermedius
1,1,0,['41978'],[],"[{'Term': 'Ruminococcus sp.[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Ruminococcus sp.[All Names],,,Ruminococcus sp.
2,2,0,"['418103', '5820']",[],"[{'Term': 'Plasmodium[All Names]', 'Field': 'All Names', 'Count': '2', 'Explode': 'N'}, 'GROUP']",Plasmodium[All Names],,,Plasmodium
1,1,0,['82135'],[],"[{'Term': 'Fannyhessea vaginae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Fannyhessea vaginae[All Names],,,Fannyhessea vaginae
1,1,0,['2702'],[],"[{'Term': 'gardnerella vaginalis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",gardnerella vaginalis[All Names],,,Gardnerella vaginalis
1,1,0,['144177'],[],"[{'Term': 'Mobiluncus curtisii subsp. curtisii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Mobiluncus curtisii subsp. curtisii[All Names],,,Mobiluncus curtisii subsp. curtisii
1,1,0,['2741'],[],"[{'Term': 'Peptococcus niger[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Peptococcus niger[All Names],,,Peptococcus niger
1,1,0,['158'],[],"[{'Term': 'Treponema denticola[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Treponema denticola[All Names],,,Treponema denticola
0,0,0,[],[],,Pseudomonas aeruginosa[All Names] AND (strain ATCC 15692/PAO1/1C/PRS 101/LMG12228[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', 'ATCC', '15692', 'PAO1', '1C', 'PRS', '101', 'LMG12228']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)
1,1,0,['1656'],[],"[{'Term': 'actinomyces viscosus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",actinomyces viscosus[All Names],,,Actinomyces viscosus
1,1,0,['109790'],[],"[{'Term': 'Lactobacillus jensenii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Lactobacillus jensenii[All Names],,,Lactobacillus jensenii
1,1,0,['1591'],[],"[{'Term': 'Lactobacillus sp.[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Lactobacillus sp.[All Names],,,Lactobacillus sp.
1,1,0,['1488'],[],"[{'Term': 'Clostridium acetobutylicum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Clostridium acetobutylicum[All Names],,,Clostridium acetobutylicum
1,1,0,['8017'],[],"[{'Term': 'oncorhynchus gorbuscha[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",oncorhynchus gorbuscha[All Names],,,Oncorhynchus gorbuscha
1,1,0,['10045'],[],"[{'Term': 'Gerbillinae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Gerbillinae[All Names],,,Gerbillinae
1,1,0,['53345'],[],"[{'Term': 'Enterococcus durans[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Enterococcus durans[All Names],,,Enterococcus durans
1,1,0,['1286'],[],"[{'Term': 'Staphylococcus simulans[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Staphylococcus simulans[All Names],,,Staphylococcus simulans
1,1,0,['589'],[],"[{'Term': 'Providencia sp.[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Providencia sp.[All Names],,,Providencia sp.
1,1,0,['9483'],[],"[{'Term': 'callithrix jacchus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",callithrix jacchus[All Names],,,Callithrix jacchus
1,1,0,['9541'],[],"[{'Term': 'macaca fascicularis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",macaca fascicularis[All Names],,,Macaca fascicularis
0,0,0,[],[],,Middle East respiratory syndrome-related coronavirus[All Names] AND (isolate UnitedKingdom/H123990006/2012[All Names]) AND (Betacoronavirus England 1[All Names]) AND (Humancoronavirus EMC[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['isolate', 'UnitedKingdom', 'H123990006', '2012', 'Humancoronavirus', 'EMC']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Middle East respiratory syndrome-related coronavirus (isolate UnitedKingdom/H123990006/2012) (Betacoronavirus England 1) (Humancoronavirus EMC)
1,1,0,['7787'],[],"[{'Term': 'Torpedo californica[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Torpedo californica[All Names],,,Torpedo californica
1,1,0,['10359'],[],"[{'Term': 'Human betaherpesvirus 5[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Human betaherpesvirus 5[All Names],,,Human betaherpesvirus 5
1,1,0,['45589'],[],"[{'Term': 'Scheffersomyces shehatae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Scheffersomyces shehatae[All Names],,,Scheffersomyces shehatae
1,1,0,['5597'],[],"[{'Term': 'Scedosporium boydii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Scedosporium boydii[All Names],,,Scedosporium boydii
1,1,0,['4472'],[],"[{'Term': 'Lemna minor[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Lemna minor[All Names],,,Lemna minor
1,1,0,['62759'],[],"[{'Term': 'Agrostis stolonifera var. palustris[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Agrostis stolonifera var. palustris[All Names],,,Agrostis stolonifera var. palustris
1,1,0,['5270'],[],"[{'Term': 'Ustilago maydis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Ustilago maydis[All Names],,,Ustilago maydis
1,1,0,['4787'],[],"[{'Term': 'Phytophthora infestans[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Phytophthora infestans[All Names],,,Phytophthora infestans
1,1,0,['318829'],[],"[{'Term': 'Pyricularia oryzae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pyricularia oryzae[All Names],,,Pyricularia oryzae
1,1,0,['1047171'],[],"[{'Term': 'Zymoseptoria tritici[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Zymoseptoria tritici[All Names],,,Zymoseptoria tritici
1,1,0,['13684'],[],"[{'Term': 'Parastagonospora nodorum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Parastagonospora nodorum[All Names],,,Parastagonospora nodorum
1,1,0,['27348'],[],"[{'Term': 'Puccinia recondita[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Puccinia recondita[All Names],,,Puccinia recondita
1,1,0,['62690'],[],"[{'Term': 'Blumeria graminis f. sp. tritici[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Blumeria graminis f. sp. tritici[All Names],,,Blumeria graminis f. sp. tritici
1,1,0,['838'],[],"[{'Term': 'Prevotella[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Prevotella[All Names],,,Prevotella
1,1,0,['2096'],[],"[{'Term': 'Mycoplasmoides gallisepticum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Mycoplasmoides gallisepticum[All Names],,,Mycoplasmoides gallisepticum
1,1,0,['539'],[],"[{'Term': 'eikenella corrodens[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",eikenella corrodens[All Names],,,Eikenella corrodens
1,1,0,['306'],[],"[{'Term': 'Pseudomonas sp.[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pseudomonas sp.[All Names],,,Pseudomonas sp.
1,1,0,['28141'],[],"[{'Term': 'Cronobacter sakazakii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Cronobacter sakazakii[All Names],,,Cronobacter sakazakii
1,1,0,['46126'],[],"[{'Term': 'Staphylococcus chromogenes[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Staphylococcus chromogenes[All Names],,,Staphylococcus chromogenes
1,1,0,['61647'],[],"[{'Term': 'Pluralibacter gergoviae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pluralibacter gergoviae[All Names],,,Pluralibacter gergoviae
1,1,0,['6239'],[],"[{'Term': 'caenorhabditis elegans[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",caenorhabditis elegans[All Names],,,Caenorhabditis elegans
1,1,0,['47917'],[],"[{'Term': 'Serratia fonticola[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Serratia fonticola[All Names],,,Serratia fonticola
0,0,0,[],[],,(Pseudomonas stutzeri[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['Pseudomonas', 'stutzeri']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Pseudomonas stutzeri
1,1,0,['202950'],[],"[{'Term': 'Acinetobacter baylyi[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Acinetobacter baylyi[All Names],,,Acinetobacter baylyi
1,1,0,['656'],[],"[{'Term': 'Aeromonas allosaccharophila[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Aeromonas allosaccharophila[All Names],,,Aeromonas allosaccharophila
1,1,0,['1243'],[],"[{'Term': 'Leuconostoc[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Leuconostoc[All Names],,,Leuconostoc
0,0,0,[],[],,(Rhodococcus sp.[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['Rhodococcus', 'sp.']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Rhodococcus sp.
1,1,0,['1824'],[],"[{'Term': 'nocardia asteroides[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",nocardia asteroides[All Names],,,Nocardia asteroides
1,1,0,['561307'],[],"[{'Term': 'Staphylococcus aureus subsp. aureus RN4220[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Staphylococcus aureus subsp. aureus RN4220[All Names],,,Staphylococcus aureus subsp. aureus RN4220
1,1,0,['29442'],[],"[{'Term': 'Pseudomonas tolaasii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pseudomonas tolaasii[All Names],,,Pseudomonas tolaasii
1,1,0,['384602'],[],"[{'Term': 'Micrococcus flavus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Micrococcus flavus[All Names],,,Micrococcus flavus
1,1,0,['360920'],[],"[{'Term': 'Pseudomonas savastanoi pv. savastanoi[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pseudomonas savastanoi pv. savastanoi[All Names],,,Pseudomonas savastanoi pv. savastanoi
1,1,0,['1422'],[],"[{'Term': 'Geobacillus stearothermophilus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Geobacillus stearothermophilus[All Names],,,Geobacillus stearothermophilus
1,1,0,['67780'],[],"[{'Term': 'edwardsiella ictaluri[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",edwardsiella ictaluri[All Names],,,Edwardsiella ictaluri
1,1,0,['57493'],[],"[{'Term': 'Kocuria[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Kocuria[All Names],,,Kocuria
1,1,0,['1405'],[],"[{'Term': 'Bacillus mycoides[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Bacillus mycoides[All Names],,,Bacillus mycoides
1,1,0,['339'],[],"[{'Term': 'xanthomonas campestris[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",xanthomonas campestris[All Names],,,Xanthomonas campestris
0,0,0,[],[],,Chlorella[All Names] AND fusca[All Names],"{'FieldNotFound': [], 'PhraseNotFound': ['fusca']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",[Chlorella] fusca
1,1,0,['552'],[],"[{'Term': 'Erwinia amylovora[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Erwinia amylovora[All Names],,,Erwinia amylovora
1,1,0,['254758'],[],"[{'Term': 'Siminovitchia fortis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Siminovitchia fortis[All Names],,,Siminovitchia fortis
1,1,0,['189290'],[],"[{'Term': 'Meloidogyne[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Meloidogyne[All Names],,,Meloidogyne
1,1,0,['1883'],[],"[{'Term': 'Streptomyces[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Streptomyces[All Names],,,Streptomyces
1,1,0,['1934'],[],"[{'Term': 'Streptomyces thermovulgaris[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Streptomyces thermovulgaris[All Names],,,Streptomyces thermovulgaris
1,1,0,['34393'],[],"[{'Term': 'Microsporum audouinii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Microsporum audouinii[All Names],,,Microsporum audouinii
1,1,0,['614'],[],"[{'Term': 'Serratia liquefaciens[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Serratia liquefaciens[All Names],,,Serratia liquefaciens
0,0,0,[],[],,(Pseudomonas oleovorans[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['Pseudomonas', 'oleovorans']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Pseudomonas oleovorans
1,1,0,['1648'],[],"[{'Term': 'Erysipelothrix rhusiopathiae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Erysipelothrix rhusiopathiae[All Names],,,Erysipelothrix rhusiopathiae
1,1,0,['396024'],[],"[{'Term': 'Aspergillus ruber[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Aspergillus ruber[All Names],,,Aspergillus ruber
1,1,0,['64633'],[],"[{'Term': 'Mycotypha microspora[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Mycotypha microspora[All Names],,,Mycotypha microspora
1,1,0,['4754'],[],"[{'Term': 'pneumocystis carinii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",pneumocystis carinii[All Names],,,Pneumocystis carinii
1,1,0,['647'],[],"[{'Term': 'Aeromonas sp.[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Aeromonas sp.[All Names],,,Aeromonas sp.
1,1,0,['196'],[],"[{'Term': 'campylobacter fetus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",campylobacter fetus[All Names],,,Campylobacter fetus
1,1,0,['1697'],[],"[{'Term': 'Corynebacterium ammoniagenes[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Corynebacterium ammoniagenes[All Names],,,Corynebacterium ammoniagenes
1,1,0,['5078'],[],"[{'Term': 'Penicillium griseofulvum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Penicillium griseofulvum[All Names],,,Penicillium griseofulvum
1,1,0,['5544'],[],"[{'Term': 'Trichoderma harzianum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Trichoderma harzianum[All Names],,,Trichoderma harzianum
1,1,0,['72570'],[],"[{'Term': 'Actinomadura sp. R39[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Actinomadura sp. R39[All Names],,,Actinomadura sp. R39
1,1,0,['2748'],[],"[{'Term': 'Carnobacterium divergens[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Carnobacterium divergens[All Names],,,Carnobacterium divergens
1,1,0,['27334'],[],"[{'Term': 'Penicillium expansum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Penicillium expansum[All Names],,,Penicillium expansum
1,1,0,['108619'],[],"[{'Term': 'Salmonella newport[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Salmonella newport[All Names],,,Salmonella newport
0,0,0,[],[],,Streptococcus pneumoniae[All Names] AND (strain ATCC BAA-255/R6[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', 'ATCC', 'BAA-255', 'R6']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
1,1,0,['1310'],[],"[{'Term': 'streptococcus sobrinus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",streptococcus sobrinus[All Names],,,Streptococcus sobrinus
1,1,0,['53707'],[],"[{'Term': 'Pseudomonas amygdali pv. lachrymans[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pseudomonas amygdali pv. lachrymans[All Names],,,Pseudomonas amygdali pv. lachrymans
1,1,0,['56460'],[],"[{'Term': 'Xanthomonas vesicatoria[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Xanthomonas vesicatoria[All Names],,,Xanthomonas vesicatoria
1,1,0,['1582'],[],"[{'Term': 'lactobacillus casei[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",lactobacillus casei[All Names],,,Lactobacillus casei
1,1,0,['559292'],[],"[{'Term': 'Saccharomyces cerevisiae S288c[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Saccharomyces cerevisiae S288c[All Names],,,Saccharomyces cerevisiae S288c
1,1,0,['5839'],[],"[{'Term': 'Plasmodium falciparum K1[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Plasmodium falciparum K1[All Names],,,Plasmodium falciparum K1
0,0,0,[],[],,Lactococcus lactis subsp. lactis[All Names] AND (strain IL1403[All Names]) AND (Streptococcuslactis[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', 'IL1403', 'Streptococcuslactis']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Lactococcus lactis subsp. lactis (strain IL1403) (Streptococcuslactis)
